,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0,Unnamed: 0.1
319,6/27/13,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=64099921-FFDC-075C-1328-F94F2FB7BAE6,"Full Committee hearing entitled, “Oversight of Federal Risk Management and Emergency Planning Programs to Prevent and Address Chemical Threats, Including the Events Leading Up to the Explosions in West, TX and Geismar, LA”",,Enviroment,2022-03-22,"['Barbara Boxer', 'Rafael Moure-Eraso', 'Barry Breen', 'Randall Sawyer', 'Rick Webre', 'Paul Orum', 'M. Sam Mannan, PE, CSP, DHC', 'Kim Nibarger']","['', 'https://www.epw.senate.gov/public/_cache/files/b/3/b3617917-9853-4128-ad83-7f305f58fcb1/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonymoureeraso.pdf', 'https://www.epw.senate.gov/public/_cache/files/2/1/21fa8ef2-0a98-4c14-b3a6-2401ab330749/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonybreen.pdf', 'https://www.epw.senate.gov/public/_cache/files/0/e/0e37eb9e-8f43-47a7-ae82-de172eb414cb/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonysawyer.pdf', 'https://www.epw.senate.gov/public/_cache/files/a/1/a1ef21eb-45d5-47a9-b8d0-e86a54ca6183/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonywebre.pdf', 'https://www.epw.senate.gov/public/_cache/files/6/d/6d58f8ce-a976-4ee8-8ba8-ea9c5fb26bf8/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonyorum.pdf', 'https://www.epw.senate.gov/public/_cache/files/1/2/12b33b05-57d8-474a-a5d2-ded91814b20c/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonymannan.pdf', 'https://www.epw.senate.gov/public/_cache/files/4/a/4a6b82e6-2404-4c4c-a276-d7bd27a4af9d/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonynibarger.pdf']","[('Barbara Boxer', ''), ('Rafael Moure-Eraso', 'https://www.epw.senate.gov/public/_cache/files/b/3/b3617917-9853-4128-ad83-7f305f58fcb1/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonymoureeraso.pdf'), ('Barry Breen', 'https://www.epw.senate.gov/public/_cache/files/2/1/21fa8ef2-0a98-4c14-b3a6-2401ab330749/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonybreen.pdf'), ('Randall Sawyer', 'https://www.epw.senate.gov/public/_cache/files/0/e/0e37eb9e-8f43-47a7-ae82-de172eb414cb/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonysawyer.pdf'), ('Rick Webre', 'https://www.epw.senate.gov/public/_cache/files/a/1/a1ef21eb-45d5-47a9-b8d0-e86a54ca6183/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonywebre.pdf'), ('Paul Orum', 'https://www.epw.senate.gov/public/_cache/files/6/d/6d58f8ce-a976-4ee8-8ba8-ea9c5fb26bf8/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonyorum.pdf'), ('M. Sam Mannan, PE, CSP, DHC', 'https://www.epw.senate.gov/public/_cache/files/1/2/12b33b05-57d8-474a-a5d2-ded91814b20c/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonymannan.pdf'), ('Kim Nibarger', 'https://www.epw.senate.gov/public/_cache/files/4/a/4a6b82e6-2404-4c4c-a276-d7bd27a4af9d/01AFD79733D77F24A71FEF9DAFCCB056.62713hearingwitnesstestimonynibarger.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw062713&auto_play=false,319.0,9.0
320,6/24/13,12:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=77BAF057-0E19-4B98-D5BF-807F9E01679A,Full Committee Business Meeting,,Enviroment,2022-03-22,[],[],[],,320.0,0.0
321,5/23/13,9:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=B3B96468-C536-70D1-2B46-F5AD70060002,"Full Committee hearing entitled, ""Hearing on the Re-nomination of Allison Macfarlane to be a Member of the Nuclear Regulatory Commission.”",,Enviroment,2022-03-22,['Allison M. Macfarlane'],['https://www.epw.senate.gov/public/_cache/files/a/3/a3382fd9-f6bd-4c54-9a0c-5d150c917bb1/01AFD79733D77F24A71FEF9DAFCCB056.52313hearingwitnesstestimonymacfarlane.pdf'],"[('Allison M. Macfarlane', 'https://www.epw.senate.gov/public/_cache/files/a/3/a3382fd9-f6bd-4c54-9a0c-5d150c917bb1/01AFD79733D77F24A71FEF9DAFCCB056.52313hearingwitnesstestimonymacfarlane.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw052313&auto_play=false,321.0,1.0
322,5/22/13,2:30 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=AD7B2064-9A2F-0F47-5E2D-581F6FC46468,"Subcommittee on Water and Wildlife hearing entitled, “Nutrient Trading and Water Quality.”",,Enviroment,2022-03-22,"['Michael H. Shapiro', 'Beth McGee', 'George Hawkins', 'Marty Matlock', 'Susan Bodine']","['https://www.epw.senate.gov/public/_cache/files/c/6/c67c1005-3b93-44c2-8344-52751da86d77/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonyshapiro.pdf', 'https://www.epw.senate.gov/public/_cache/files/8/1/81def80c-1a42-4411-adb7-23a73a0aed05/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonymcgee.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/9/e99916d6-2678-4e43-a9c6-6b879341a377/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonyhawkins.pdf', 'https://www.epw.senate.gov/public/_cache/files/5/c/5cbac7da-35e2-40e2-902c-dcef0098bd16/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonymatlock.pdf', 'https://www.epw.senate.gov/public/_cache/files/b/6/b6758a05-d103-47f4-a5c2-d60d68f24547/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonybodine.pdf']","[('Michael H. Shapiro', 'https://www.epw.senate.gov/public/_cache/files/c/6/c67c1005-3b93-44c2-8344-52751da86d77/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonyshapiro.pdf'), ('Beth McGee', 'https://www.epw.senate.gov/public/_cache/files/8/1/81def80c-1a42-4411-adb7-23a73a0aed05/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonymcgee.pdf'), ('George Hawkins', 'https://www.epw.senate.gov/public/_cache/files/e/9/e99916d6-2678-4e43-a9c6-6b879341a377/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonyhawkins.pdf'), ('Marty Matlock', 'https://www.epw.senate.gov/public/_cache/files/5/c/5cbac7da-35e2-40e2-902c-dcef0098bd16/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonymatlock.pdf'), ('Susan Bodine', 'https://www.epw.senate.gov/public/_cache/files/b/6/b6758a05-d103-47f4-a5c2-d60d68f24547/01AFD79733D77F24A71FEF9DAFCCB056.52213hearingwitnesstestimonybodine.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw052213&auto_play=false,322.0,2.0
323,5/16/13,12:00 PM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=9E0C7091-DE44-FC5B-307C-4AA392A00A9A,Full Committee Business Meeting,,Enviroment,2022-03-22,[],[],[],https://www.senate.gov/isvp?type=live&comm=epw&filename=epw051613&auto_play=false,323.0,3.0
324,5/9/13,9:15 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=670B95E6-AE45-33E6-EDAC-C256181B8E10,Full Committee Business Meeting,,Enviroment,2022-03-22,[],[],[],https://www.senate.gov/isvp?type=live&comm=epw&filename=epw050913&auto_play=false,324.0,4.0
325,4/18/13,12:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=1D7230BD-C6E2-710B-7180-28D2F5C348F3,Full Committee Business Meeting,,Enviroment,2022-03-22,[''],[''],"[('', '')]",,325.0,5.0
326,4/11/13,10:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=D71FD4B6-CE77-3A98-46A0-FB02B0CAE0ED,"Full Committee hearing entitled, ""Hearing on the Nomination of Gina McCarthy to be Administrator of the U.S. Environmental Protection Agency""",,Enviroment,2022-03-22,"['Barbara Boxer', 'Gina McCarthy']","['', 'https://www.epw.senate.gov/public/_cache/files/9/8/98f756ae-906d-47d9-ba12-a87104923ddb/01AFD79733D77F24A71FEF9DAFCCB056.41113hearingwitnesstestimonymccarthy.pdf']","[('Barbara Boxer', ''), ('Gina McCarthy', 'https://www.epw.senate.gov/public/_cache/files/9/8/98f756ae-906d-47d9-ba12-a87104923ddb/01AFD79733D77F24A71FEF9DAFCCB056.41113hearingwitnesstestimonymccarthy.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw041113&auto_play=false,326.0,6.0
327,3/20/13,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=80046722-A3C0-2FFB-BC3E-D936EA2E2AEF,Full Committee Business Meeting,,Enviroment,2022-03-22,"['', '', '', '']","['', '', '', '']","[('', ''), ('', ''), ('', ''), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw032013&auto_play=false,327.0,7.0
328,2/26/13,12:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=12D3B457-0C49-D737-EFCA-9C86341F35D2,Full Committee Business Meeting,,Enviroment,2022-03-22,[],[],[],,328.0,8.0
329,2/14/13,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=CB1979D2-C171-D9BA-3A57-55C2AB3E2BE8,Full Committee Organizational Business Meeting,,Enviroment,2022-03-22,[],[],[],https://www.senate.gov/isvp?type=live&comm=epw&filename=epw021413&auto_play=false,329.0,9.0
330,2/13/13,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=CF67A715-FCA1-8682-F7DD-13242E8035D1,Senate Briefing on the Latest Climate Science,,Enviroment,2022-03-22,"['', '', '', '']","['', '', '', '']","[('', ''), ('', ''), ('', ''), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw021313&auto_play=false,330.0,0.0
331,2/7/13,10:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=92B2B96F-0845-AF55-539C-B9590BD2E142,"Full Committee Hearing entitled, “Oversight Hearing on Implementation of Corps of Engineers Water Resources Policies.”",,Enviroment,2022-03-22,"['Jo-Ellen Darcy', 'Richard M. Johnson', 'Robert Turner', ""Collin P. O'Mara"", 'Garret Graves']","['https://www.epw.senate.gov/public/_cache/files/a/5/a537f94d-e762-4300-aaa9-4d7f1e50c10f/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonydarcy.pdf', 'https://www.epw.senate.gov/public/_cache/files/c/5/c584fb0b-a9e8-4120-a0f9-581c25e3abd9/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonyjohnson.pdf', 'https://www.epw.senate.gov/public/_cache/files/5/2/52b3cc64-056e-491d-b7d6-0763a44c6876/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonyturner.pdf', 'https://www.epw.senate.gov/public/_cache/files/c/7/c7463ff5-853d-4668-8a34-3af33b39f62a/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonyomara.pdf', 'https://www.epw.senate.gov/public/_cache/files/5/3/53859753-0dbe-4e75-bc70-473ec3ce1733/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonygraves.pdf']","[('Jo-Ellen Darcy', 'https://www.epw.senate.gov/public/_cache/files/a/5/a537f94d-e762-4300-aaa9-4d7f1e50c10f/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonydarcy.pdf'), ('Richard M. Johnson', 'https://www.epw.senate.gov/public/_cache/files/c/5/c584fb0b-a9e8-4120-a0f9-581c25e3abd9/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonyjohnson.pdf'), ('Robert Turner', 'https://www.epw.senate.gov/public/_cache/files/5/2/52b3cc64-056e-491d-b7d6-0763a44c6876/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonyturner.pdf'), (""Collin P. O'Mara"", 'https://www.epw.senate.gov/public/_cache/files/c/7/c7463ff5-853d-4668-8a34-3af33b39f62a/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonyomara.pdf'), ('Garret Graves', 'https://www.epw.senate.gov/public/_cache/files/5/3/53859753-0dbe-4e75-bc70-473ec3ce1733/01AFD79733D77F24A71FEF9DAFCCB056.2713hearingwitnesstestimonygraves.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw020713&auto_play=false,331.0,1.0
332,1/31/13,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=6EE9CB8C-EE2F-DFEF-8A23-9ED8B4D25710,"Full committee hearing entitled, “The Harbor Maintenance Trust Fund and the Need to Invest in the Nation’s Ports.”",,Enviroment,2022-03-22,"['Barbara Boxer', 'Jo-Ellen Darcy', 'Michael Christensen, PE', 'Mike Lorino', 'James K. Lyons', 'Andrew H. Cairns, PE, PMP']","['', 'https://www.epw.senate.gov/public/_cache/files/7/4/74c59667-732b-40cb-92d8-7d7992c6322a/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonydarcy.pdf', 'https://www.epw.senate.gov/public/_cache/files/d/b/db278d0c-e607-48e1-8b15-b1694d599801/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonychristensen.pdf', 'https://www.epw.senate.gov/public/_cache/files/d/c/dc890ff8-51ad-4702-b671-9c1dc4e9e890/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonylorino.pdf', 'https://www.epw.senate.gov/public/_cache/files/5/a/5afa4261-b6a5-4135-af1f-752f5d74a0d8/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonylyons.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/5/e572a7fb-1668-4f48-af81-3a3d5e299a6a/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonycairns.pdf']","[('Barbara Boxer', ''), ('Jo-Ellen Darcy', 'https://www.epw.senate.gov/public/_cache/files/7/4/74c59667-732b-40cb-92d8-7d7992c6322a/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonydarcy.pdf'), ('Michael Christensen, PE', 'https://www.epw.senate.gov/public/_cache/files/d/b/db278d0c-e607-48e1-8b15-b1694d599801/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonychristensen.pdf'), ('Mike Lorino', 'https://www.epw.senate.gov/public/_cache/files/d/c/dc890ff8-51ad-4702-b671-9c1dc4e9e890/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonylorino.pdf'), ('James K. Lyons', 'https://www.epw.senate.gov/public/_cache/files/5/a/5afa4261-b6a5-4135-af1f-752f5d74a0d8/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonylyons.pdf'), ('Andrew H. Cairns, PE, PMP', 'https://www.epw.senate.gov/public/_cache/files/e/5/e572a7fb-1668-4f48-af81-3a3d5e299a6a/01AFD79733D77F24A71FEF9DAFCCB056.13113hearingwitnesstestimonycairns.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw013113&auto_play=false,332.0,2.0
333,11/29/12,9:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=3EB60E02-961E-FD87-42B9-BB7572C7931F,"Full Committee hearing entitled, “Sandy and Its Impacts: A Local Perspective.”",,Enviroment,2022-03-22,[],[],[],https://www.senate.gov/isvp?type=live&comm=epw&filename=epw112912&auto_play=false,333.0,3.0
334,11/15/12,10:30 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=E2296A4C-BF7B-4E29-2CBB-E3D5168326CD,***UPDATED TIME: Full Committee Legislative Hearing on the Water Resources Development Act of 2012,,Enviroment,2022-03-22,"['Barbara Boxer', 'Stephen A. Curtis, P.E., D.PE, M.ASCE', 'Terry Sullivan', 'Amy W. Larson, Esq.', 'Warren Dusty Williams', '', '']","['', 'https://www.epw.senate.gov/public/_cache/files/f/7/f757d4ab-c563-4c4d-962f-80baab809d05/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonycurtis.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/2/328de1ef-2196-40fc-9fd2-5e142359ecc4/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonysullivan.pdf', 'https://www.epw.senate.gov/public/_cache/files/a/d/adc9a99c-d62a-49a7-9648-bcaac62bed53/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonylarson.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/a/eac899fe-8592-4856-8db3-efe97997a1a9/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonywilliams.pdf', '', '']","[('Barbara Boxer', ''), ('Stephen A. Curtis, P.E., D.PE, M.ASCE', 'https://www.epw.senate.gov/public/_cache/files/f/7/f757d4ab-c563-4c4d-962f-80baab809d05/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonycurtis.pdf'), ('Terry Sullivan', 'https://www.epw.senate.gov/public/_cache/files/3/2/328de1ef-2196-40fc-9fd2-5e142359ecc4/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonysullivan.pdf'), ('Amy W. Larson, Esq.', 'https://www.epw.senate.gov/public/_cache/files/a/d/adc9a99c-d62a-49a7-9648-bcaac62bed53/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonylarson.pdf'), ('Warren Dusty Williams', 'https://www.epw.senate.gov/public/_cache/files/e/a/eac899fe-8592-4856-8db3-efe97997a1a9/01AFD79733D77F24A71FEF9DAFCCB056.111512hearingwitnesstestimonywilliams.pdf'), ('', ''), ('', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw111512&auto_play=false,334.0,4.0
335,9/20/12,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=C188293C-802A-23AD-4AB4-B1EB8EF0E4BB,"Full Committee hearing entitled, “Water Resources Development Act: Growing the Economy and Protecting Public Safety.”",,Enviroment,2022-03-22,"['Barbara Boxer', 'James M. Inhofe', 'Andrew Herrmann, P.E.', 'Jerry A. Bridges', 'Rick Calhoun', 'Jeffrey Soth', 'Janet F. Kavinoky']","['', '', 'https://www.epw.senate.gov/public/_cache/files/1/2/12d18404-2558-4c2f-9930-2aa2a37792b9/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonyherrmann.pdf', 'https://www.epw.senate.gov/public/_cache/files/9/4/9454fcde-ab1a-42bd-805b-7a7d7d1fb2c1/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonybridges.pdf', 'https://www.epw.senate.gov/public/_cache/files/b/a/ba5e92e1-6596-4506-b41b-7b037b406647/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonycalhoun.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/8/e85f1112-b64c-4c0f-929a-f0ff447ca9cc/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonysoth.pdf', 'https://www.epw.senate.gov/public/_cache/files/3/0/3022294a-7ee9-4ee0-8121-cb7d81fdb7ca/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonykavinoky.pdf']","[('Barbara Boxer', ''), ('James M. Inhofe', ''), ('Andrew Herrmann, P.E.', 'https://www.epw.senate.gov/public/_cache/files/1/2/12d18404-2558-4c2f-9930-2aa2a37792b9/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonyherrmann.pdf'), ('Jerry A. Bridges', 'https://www.epw.senate.gov/public/_cache/files/9/4/9454fcde-ab1a-42bd-805b-7a7d7d1fb2c1/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonybridges.pdf'), ('Rick Calhoun', 'https://www.epw.senate.gov/public/_cache/files/b/a/ba5e92e1-6596-4506-b41b-7b037b406647/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonycalhoun.pdf'), ('Jeffrey Soth', 'https://www.epw.senate.gov/public/_cache/files/e/8/e85f1112-b64c-4c0f-929a-f0ff447ca9cc/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonysoth.pdf'), ('Janet F. Kavinoky', 'https://www.epw.senate.gov/public/_cache/files/3/0/3022294a-7ee9-4ee0-8121-cb7d81fdb7ca/01AFD79733D77F24A71FEF9DAFCCB056.92012hearingwitnesstestimonykavinoky.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw092012&auto_play=false,335.0,5.0
336,9/12/12,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=9831BF72-802A-23AD-4F25-00BE1102F3B0,"Full and Subcommittee on Clean Air and Nuclear Safety joint hearing entitled, ""Oversight Hearing: NRC’s Implementation of Recommendations for Enhancing Nuclear Reactor Safety in the 21st Century.""",,Enviroment,2022-03-22,"['Barbara Boxer', 'Thomas R. Carper', 'James M. Inhofe', 'Allison M. Macfarlane', 'George Apostolakis', 'William D. Magwood, IV', 'William C. Ostendorff', 'Kristine L. Svinicki']","['', '', '', 'https://www.epw.senate.gov/public/_cache/files/2/f/2f78174e-e418-421c-abef-390373b3074e/01AFD79733D77F24A71FEF9DAFCCB056.91212hearingwitnesstestimonymacfarlane.pdf', '', '', '', '']","[('Barbara Boxer', ''), ('Thomas R. Carper', ''), ('James M. Inhofe', ''), ('Allison M. Macfarlane', 'https://www.epw.senate.gov/public/_cache/files/2/f/2f78174e-e418-421c-abef-390373b3074e/01AFD79733D77F24A71FEF9DAFCCB056.91212hearingwitnesstestimonymacfarlane.pdf'), ('George Apostolakis', ''), ('William D. Magwood, IV', ''), ('William C. Ostendorff', ''), ('Kristine L. Svinicki', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw091212&auto_play=false,336.0,6.0
337,8/1/12,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=C0293ECA-802A-23AD-4706-02ABDBF7F7C3,"Full Committee hearing entitled, “Update on the Latest Climate Change Science and Local Adaptation Measures.”",,Enviroment,2022-03-22,"['Barbara Boxer', 'James M. Inhofe', 'Christopher B. Field', 'John R. Christy', 'James J. McCarthy', 'Secretary John R. Griffin', 'Margo Thorning', 'Jonathan Fielding']","['', '', 'https://www.epw.senate.gov/public/_cache/files/f/e/fe138741-9ce8-4444-9912-c2004ae9e955/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonyfield.pdf', 'https://www.epw.senate.gov/public/_cache/files/6/6/66585975-a507-4d81-b750-def3ec74913d/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonychristy.pdf', 'https://www.epw.senate.gov/public/_cache/files/2/3/2390c863-576b-42f1-95e9-424286a906ce/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonymccarthy.pdf', 'https://www.epw.senate.gov/public/_cache/files/e/f/ef76f557-befd-450b-8647-f3c19c6c4d73/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonygriffin.pdf', 'https://www.epw.senate.gov/public/_cache/files/5/d/5d50686b-1ce9-416e-90da-f79f854c597b/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonythorning.pdf', 'https://www.epw.senate.gov/public/_cache/files/9/6/96ac4594-6817-4b2f-b3f4-1525a98009a6/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonyfielding.pdf']","[('Barbara Boxer', ''), ('James M. Inhofe', ''), ('Christopher B. Field', 'https://www.epw.senate.gov/public/_cache/files/f/e/fe138741-9ce8-4444-9912-c2004ae9e955/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonyfield.pdf'), ('John R. Christy', 'https://www.epw.senate.gov/public/_cache/files/6/6/66585975-a507-4d81-b750-def3ec74913d/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonychristy.pdf'), ('James J. McCarthy', 'https://www.epw.senate.gov/public/_cache/files/2/3/2390c863-576b-42f1-95e9-424286a906ce/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonymccarthy.pdf'), ('Secretary John R. Griffin', 'https://www.epw.senate.gov/public/_cache/files/e/f/ef76f557-befd-450b-8647-f3c19c6c4d73/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonygriffin.pdf'), ('Margo Thorning', 'https://www.epw.senate.gov/public/_cache/files/5/d/5d50686b-1ce9-416e-90da-f79f854c597b/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonythorning.pdf'), ('Jonathan Fielding', 'https://www.epw.senate.gov/public/_cache/files/9/6/96ac4594-6817-4b2f-b3f4-1525a98009a6/01AFD79733D77F24A71FEF9DAFCCB056.8112hearingwitnesstestimonyfielding.pdf')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw080112&auto_play=false,337.0,7.0
338,7/25/12,10:00 AM,https://www.epw.senate.gov/public/index.cfm/hearings?ID=BAFA1647-802A-23AD-4762-4A2BC6D0EDC9,Full Committee Business Meeting,,Enviroment,2022-03-22,['James M. Inhofe'],[''],"[('James M. Inhofe', '')]",https://www.senate.gov/isvp?type=live&comm=epw&filename=epw072512&auto_play=false,338.0,8.0
