,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
27,12/10/20,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=FC8E242C-B966-4C5A-AD3C-83E17DDE6704,Small Business in Crisis: The 2020 Paycheck Protection Program and its Future,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz121020&auto_play=false,"['Douglas Holtz-Eakin', 'Dafina Williams', 'Thomas G. Zernick', 'Iman McFarland']","['https://www.sbc.senate.gov/public/_cache/files/2/9/294bdb80-86d3-4ebb-9400-461c6a4b9749/9A37FB060288AEFFCE7235AB04F727F8.holtz-eakin-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/0/10733234-b3cd-4251-b1b2-9f9afb40428e/BFDC11B7B14E0662C75F14AA2683CAAE.williams-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/e/5e6e32bd-58b3-4a3c-b532-26b5c5bb60e4/E5EF98B7568AAE421ED63AA278BBB6E6.zernick-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/1/718a0001-7c9e-4413-80f1-153ab5792b42/5FE88438618DCE04869ADB4004C495CA.mcfarland-testimony.pdf']","[('Douglas Holtz-Eakin', 'https://www.sbc.senate.gov/public/_cache/files/2/9/294bdb80-86d3-4ebb-9400-461c6a4b9749/9A37FB060288AEFFCE7235AB04F727F8.holtz-eakin-testimony.pdf'), ('Dafina Williams', 'https://www.sbc.senate.gov/public/_cache/files/1/0/10733234-b3cd-4251-b1b2-9f9afb40428e/BFDC11B7B14E0662C75F14AA2683CAAE.williams-testimony.pdf'), ('Thomas G. Zernick', 'https://www.sbc.senate.gov/public/_cache/files/5/e/5e6e32bd-58b3-4a3c-b532-26b5c5bb60e4/E5EF98B7568AAE421ED63AA278BBB6E6.zernick-testimony.pdf'), ('Iman McFarland', 'https://www.sbc.senate.gov/public/_cache/files/7/1/718a0001-7c9e-4413-80f1-153ab5792b42/5FE88438618DCE04869ADB4004C495CA.mcfarland-testimony.pdf')]"
28,7/23/20,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=4B7913A8-8F34-451D-BBFC-FA095B822809,Capital Access for Minority Small Businesses: COVID-19 Resources for an Equitable and Sustainable Recovery,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz072320&auto_play=false,"['Talibah Bayles', 'Ronald Busby Sr.', 'Fabiana Estrada', 'Marla Bilonick']","['https://www.sbc.senate.gov/public/_cache/files/c/b/cbfae1eb-6971-4379-8b4f-8c45cbf08159/14441E1E20EF9A870E40A6114915878A.bayles-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/a/caab6b6f-cbe1-44c0-b804-21a3158c1d9b/5293D75005E736363CB2A4D75DF67335.busby-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/a/7a6ed754-3713-48a4-a8a0-371a65cb3145/487C2782A9F4D90F6803886E692264BE.estrada-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/d/7d175fb7-4701-49e8-a39d-0ef563ccd00e/60C0B0B1C8413DC067AFA59B80215484.bilonick-testimony.pdf']","[('Talibah Bayles', 'https://www.sbc.senate.gov/public/_cache/files/c/b/cbfae1eb-6971-4379-8b4f-8c45cbf08159/14441E1E20EF9A870E40A6114915878A.bayles-testimony.pdf'), ('Ronald Busby Sr.', 'https://www.sbc.senate.gov/public/_cache/files/c/a/caab6b6f-cbe1-44c0-b804-21a3158c1d9b/5293D75005E736363CB2A4D75DF67335.busby-testimony.pdf'), ('Fabiana Estrada', 'https://www.sbc.senate.gov/public/_cache/files/7/a/7a6ed754-3713-48a4-a8a0-371a65cb3145/487C2782A9F4D90F6803886E692264BE.estrada-testimony.pdf'), ('Marla Bilonick', 'https://www.sbc.senate.gov/public/_cache/files/7/d/7d175fb7-4701-49e8-a39d-0ef563ccd00e/60C0B0B1C8413DC067AFA59B80215484.bilonick-testimony.pdf')]"
29,6/10/20,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=C0E44E40-CC47-469C-9404-BE3EB4020AA0,Implementation of Title I of the CARES Act,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz061020&auto_play=false,"['Steven Mnuchin', 'Jovita Carranza']","['https://www.sbc.senate.gov/public/_cache/files/c/5/c57c52a9-e164-4597-9025-62b4a899493a/1829083271D640E7930A9AF5869FAFCB.mnuchin-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/1/61859f4f-57a7-44db-ba6c-1e7f0fa097e0/F8C71232A15FC6E16982D4EF0CC66575.carranza-testimony.pdf']","[('Steven Mnuchin', 'https://www.sbc.senate.gov/public/_cache/files/c/5/c57c52a9-e164-4597-9025-62b4a899493a/1829083271D640E7930A9AF5869FAFCB.mnuchin-testimony.pdf'), ('Jovita Carranza', 'https://www.sbc.senate.gov/public/_cache/files/6/1/61859f4f-57a7-44db-ba6c-1e7f0fa097e0/F8C71232A15FC6E16982D4EF0CC66575.carranza-testimony.pdf')]"
30,6/3/20,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=0453FE61-7434-48CE-8421-F0BE9A6A665E,Perspectives from Main Street: COVID-19’s Impact on Small Business,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz060320&auto_play=false,"['Joe Shamess', 'Connie Evans', 'Michael Strain', 'Nick Rudolph']","['https://www.sbc.senate.gov/public/_cache/files/7/4/74146250-255a-48d1-8bef-6b64caa2b8cf/6B88ED52D687FB08C6C751D41480A896.shamess-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/0/40a31f99-c539-4c96-a2e9-3392d52540be/4F5D2D366545DBA4DFBD0849A84CBF99.evans-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/8/98513fac-d74a-4554-bd2a-9893abda2bc6/D95835EF39F880B881AE3A62E1AB829B.strain-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/1/c1dff7bd-96eb-469c-b16f-3a3f8992fa1c/2E0E34D927797E341480B1D377F20BB5.rudolph-testimony.pdf']","[('Joe Shamess', 'https://www.sbc.senate.gov/public/_cache/files/7/4/74146250-255a-48d1-8bef-6b64caa2b8cf/6B88ED52D687FB08C6C751D41480A896.shamess-testimony.pdf'), ('Connie Evans', 'https://www.sbc.senate.gov/public/_cache/files/4/0/40a31f99-c539-4c96-a2e9-3392d52540be/4F5D2D366545DBA4DFBD0849A84CBF99.evans-testimony.pdf'), ('Michael Strain', 'https://www.sbc.senate.gov/public/_cache/files/9/8/98513fac-d74a-4554-bd2a-9893abda2bc6/D95835EF39F880B881AE3A62E1AB829B.strain-testimony.pdf'), ('Nick Rudolph', 'https://www.sbc.senate.gov/public/_cache/files/c/1/c1dff7bd-96eb-469c-b16f-3a3f8992fa1c/2E0E34D927797E341480B1D377F20BB5.rudolph-testimony.pdf')]"
31,3/12/20,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=A75AE3C7-6C0F-43B8-822C-FFB03B1A723A,The Coronavirus and America’s Small Business Supply Chain,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz031220&auto_play=false,"['Rosemary Gibson', 'Gerard Anderson', 'Tim Morrison', 'Wynne S. Briscoe']","['https://www.sbc.senate.gov/public/_cache/files/1/c/1c39a1bc-f22c-4178-951e-29b92dcb2182/3AD9C94FB267763A83913E2303A6A772.gibson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/8/c8364a30-8bc9-4f4f-bed7-825410df455e/0CCE5A7EEB15AF18E0FA4E1510082FE9.anderson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/1/3195772d-761c-4fbc-b7c8-f9f8f0663712/361E86D5F2A8476B8DB824CC7C206151.morrison-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/7/9/792bc6aa-f6a0-4dbe-afd1-751bab42998b/48A7BF2B804BC1DDFF4F4D2410D1338F.briscoe-testimony-002-.pdf']","[('Rosemary Gibson', 'https://www.sbc.senate.gov/public/_cache/files/1/c/1c39a1bc-f22c-4178-951e-29b92dcb2182/3AD9C94FB267763A83913E2303A6A772.gibson-testimony.pdf'), ('Gerard Anderson', 'https://www.sbc.senate.gov/public/_cache/files/c/8/c8364a30-8bc9-4f4f-bed7-825410df455e/0CCE5A7EEB15AF18E0FA4E1510082FE9.anderson-testimony.pdf'), ('Tim Morrison', 'https://www.sbc.senate.gov/public/_cache/files/3/1/3195772d-761c-4fbc-b7c8-f9f8f0663712/361E86D5F2A8476B8DB824CC7C206151.morrison-testimony.pdf'), ('Wynne S. Briscoe', 'https://www.sbc.senate.gov/public/_cache/files/7/9/792bc6aa-f6a0-4dbe-afd1-751bab42998b/48A7BF2B804BC1DDFF4F4D2410D1338F.briscoe-testimony-002-.pdf')]"
32,12/18/19,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=EB719519-38BF-424B-8AF1-5379101FAFD2,The Committee on Small Business and Entrepreneurship will hold a Business Meeting,,SBC,2022-03-22,,[],[],[]
33,12/11/19,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=8D8B32DF-C6B3-4A7E-8F27-8F0CF468BF68,Nomination of Jovita Carranza to be Administrator of the Small Business Administration,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz121119&auto_play=false,['Jovita Carranza of Illinois'],['https://www.sbc.senate.gov/public/_cache/files/6/5/653fc019-ab5b-4bf9-891e-f3f1980ff345/35498A4290FF88D2367313F5520201D8.carranza-testimony.pdf'],"[('Jovita Carranza of Illinois', 'https://www.sbc.senate.gov/public/_cache/files/6/5/653fc019-ab5b-4bf9-891e-f3f1980ff345/35498A4290FF88D2367313F5520201D8.carranza-testimony.pdf')]"
34,11/14/19,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=F618D332-F5BE-4F61-BAAA-B2F29ECD8CE8,Noncompete Agreements and American Workers,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz111419&auto_play=false,"['Keith Bollinger', 'Evan Starr,', 'John Lettieri']","['https://www.sbc.senate.gov/public/_cache/files/9/5/9541f5ab-84c5-4598-a846-a3e31fab047f/2FB1239833155E8A1C1F53D2F4E9103F.bollinger-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/0/5/057b45f1-32f4-4df6-acb8-3f045b29385a/93BA66135DAAE345899743196B5653C5.starr-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/3/33a41d01-abf1-422b-9714-2fb4b52dbc3a/1107B500212A0CCFE02E0CAFDA711D56.lettieri-testimony.pdf']","[('Keith Bollinger', 'https://www.sbc.senate.gov/public/_cache/files/9/5/9541f5ab-84c5-4598-a846-a3e31fab047f/2FB1239833155E8A1C1F53D2F4E9103F.bollinger-testimony.pdf'), ('Evan Starr,', 'https://www.sbc.senate.gov/public/_cache/files/0/5/057b45f1-32f4-4df6-acb8-3f045b29385a/93BA66135DAAE345899743196B5653C5.starr-testimony.pdf'), ('John Lettieri', 'https://www.sbc.senate.gov/public/_cache/files/3/3/33a41d01-abf1-422b-9714-2fb4b52dbc3a/1107B500212A0CCFE02E0CAFDA711D56.lettieri-testimony.pdf')]"
35,10/4/19,10:00 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=D93D140C-D6C3-4AEA-ABB1-C3AB4D017FCA,Florida’s Coastal Economy: Opportunities and Challenges in the Florida Keys,,SBC,2022-03-22,,"['Roman Gastesi', 'Stacey Mitchell', 'Will Benson']","['https://www.sbc.senate.gov/public/_cache/files/e/2/e2c36195-6f1a-42cb-b665-c4c7a33678eb/CEA98CE79469EB1D6732EADB06291874.gastesi-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5f02ad16-460d-42f1-90af-d80db5964164/1FAB7CD2B0A99B40E13EE0F4C15342FD.mitchell-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/d/6d6be760-4503-474b-86de-2ee06b6a17dd/75A76B7EAE3E7BAE831891BB2572A591.benson-testimony.pdf']","[('Roman Gastesi', 'https://www.sbc.senate.gov/public/_cache/files/e/2/e2c36195-6f1a-42cb-b665-c4c7a33678eb/CEA98CE79469EB1D6732EADB06291874.gastesi-testimony.pdf'), ('Stacey Mitchell', 'https://www.sbc.senate.gov/public/_cache/files/5/f/5f02ad16-460d-42f1-90af-d80db5964164/1FAB7CD2B0A99B40E13EE0F4C15342FD.mitchell-testimony.pdf'), ('Will Benson', 'https://www.sbc.senate.gov/public/_cache/files/6/d/6d6be760-4503-474b-86de-2ee06b6a17dd/75A76B7EAE3E7BAE831891BB2572A591.benson-testimony.pdf')]"
36,10/3/19,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=4F7A39FD-8D73-41D9-9B72-C80CA05CA952,Barriers to Entry in the Tech Industry for Diverse Entrepreneurs,,SBC,2022-03-22,,"['Emilia DiMenco', 'Melissa Kaufman', 'Geri Aglipay', 'Kimberly Meek', 'Katie Kollhoff', 'Patrice Darby']","['https://www.sbc.senate.gov/public/_cache/files/6/b/6b359377-bbf5-4b77-9e52-366e277d4e5c/AB3F38D8C0F3373D9856A0C11E75B696.dimenco-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/3/9303c99c-dee8-4bc6-86a5-37b08b7aacbd/A512F0A2E0314A21F87F51EA3DFB181E.kaufman-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/7/673da7e2-30e9-45bf-b948-12c63dfa347e/7F7BA5CC3F7382FB2BD7571A179A915B.aglipay-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/2/321e3ad1-7471-4412-9ca4-0e008c7a7cad/87EE60A5F190D6811BEA93C113023A70.meek-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/0/90b68a2c-0846-411b-a3f2-32636905a159/C213FA1D9987766B66116791A48A9E2C.kollhoff-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/1/91601e0e-29cb-4688-aefb-b8db22f0cd9f/42550B9164EBA062623FE81E798767AE.darby-testimony.pdf']","[('Emilia DiMenco', 'https://www.sbc.senate.gov/public/_cache/files/6/b/6b359377-bbf5-4b77-9e52-366e277d4e5c/AB3F38D8C0F3373D9856A0C11E75B696.dimenco-testimony.pdf'), ('Melissa Kaufman', 'https://www.sbc.senate.gov/public/_cache/files/9/3/9303c99c-dee8-4bc6-86a5-37b08b7aacbd/A512F0A2E0314A21F87F51EA3DFB181E.kaufman-testimony.pdf'), ('Geri Aglipay', 'https://www.sbc.senate.gov/public/_cache/files/6/7/673da7e2-30e9-45bf-b948-12c63dfa347e/7F7BA5CC3F7382FB2BD7571A179A915B.aglipay-testimony.pdf'), ('Kimberly Meek', 'https://www.sbc.senate.gov/public/_cache/files/3/2/321e3ad1-7471-4412-9ca4-0e008c7a7cad/87EE60A5F190D6811BEA93C113023A70.meek-testimony.pdf'), ('Katie Kollhoff', 'https://www.sbc.senate.gov/public/_cache/files/9/0/90b68a2c-0846-411b-a3f2-32636905a159/C213FA1D9987766B66116791A48A9E2C.kollhoff-testimony.pdf'), ('Patrice Darby', 'https://www.sbc.senate.gov/public/_cache/files/9/1/91601e0e-29cb-4688-aefb-b8db22f0cd9f/42550B9164EBA062623FE81E798767AE.darby-testimony.pdf')]"
37,8/28/19,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=A9D790AD-FAFD-48C7-ABBB-8DEDD5E8D09F,Remote Online Sales Taxes: Examining the Impact on Small Businesses of the Supreme Court’s Decision in South Dakota v. Wayfair,,SBC,2022-03-22,,"['Dwight Moore', 'Ailie Byers', 'John Hennessey', 'Scott Badger']","['https://www.sbc.senate.gov/public/_cache/files/f/9/f9e2da8f-e7e3-46da-9cfe-a9f4669a5dcd/EF3F13A127F01D449C8B1076BF5D981B.moore-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/9/496ff088-0790-463c-a7d3-a6ebeaba3a8c/C166DB84652C072EBED4A7BCD43E7341.byers-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/0/a04b3920-aaa6-44f2-b8bd-86721ec0bf86/E3DF2A62785DC4314219458F3EEB4268.hennessey-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/8/187dc7a9-b520-49be-9c8e-6e171584178b/A3421C623E8F337287DFB84B4EC7A211.badger-testimony.pdf']","[('Dwight Moore', 'https://www.sbc.senate.gov/public/_cache/files/f/9/f9e2da8f-e7e3-46da-9cfe-a9f4669a5dcd/EF3F13A127F01D449C8B1076BF5D981B.moore-testimony.pdf'), ('Ailie Byers', 'https://www.sbc.senate.gov/public/_cache/files/4/9/496ff088-0790-463c-a7d3-a6ebeaba3a8c/C166DB84652C072EBED4A7BCD43E7341.byers-testimony.pdf'), ('John Hennessey', 'https://www.sbc.senate.gov/public/_cache/files/a/0/a04b3920-aaa6-44f2-b8bd-86721ec0bf86/E3DF2A62785DC4314219458F3EEB4268.hennessey-testimony.pdf'), ('Scott Badger', 'https://www.sbc.senate.gov/public/_cache/files/1/8/187dc7a9-b520-49be-9c8e-6e171584178b/A3421C623E8F337287DFB84B4EC7A211.badger-testimony.pdf')]"
38,8/16/19,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=DF0624FA-2387-4D1B-86C7-3A1654882A28,Bridging the Skills Gap: Policies to Help Iowa’s Workers and Small Businesses Thrive,,SBC,2022-03-22,,"['Kim Reynolds', 'Reynolds W. Cramer', 'Lana K. Pol', 'Rob Denson']","['https://www.sbc.senate.gov/public/_cache/files/9/4/9494578a-dd9c-4c68-a303-b652b289de7b/00AE508D21EC6CF298D9C372E1F8A330.reynolds-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/4/a/4adfe375-466f-4161-9083-783c381f732a/DD39964DEEE9F5A06681A9FCEF6E6DC1.cramer-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/e/3/e318942e-ff88-4884-9aca-be1168c3f93e/832E229FEFC26A69CB06F1B6678C69A6.pol-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/d/9dbe91a9-9fa0-40e8-ba4c-9f675c161c33/710FF033B33D65BB6E84BC1B034B9718.denson-testimony.pdf']","[('Kim Reynolds', 'https://www.sbc.senate.gov/public/_cache/files/9/4/9494578a-dd9c-4c68-a303-b652b289de7b/00AE508D21EC6CF298D9C372E1F8A330.reynolds-testimony.pdf'), ('Reynolds W. Cramer', 'https://www.sbc.senate.gov/public/_cache/files/4/a/4adfe375-466f-4161-9083-783c381f732a/DD39964DEEE9F5A06681A9FCEF6E6DC1.cramer-testimony.pdf'), ('Lana K. Pol', 'https://www.sbc.senate.gov/public/_cache/files/e/3/e318942e-ff88-4884-9aca-be1168c3f93e/832E229FEFC26A69CB06F1B6678C69A6.pol-testimony.pdf'), ('Rob Denson', 'https://www.sbc.senate.gov/public/_cache/files/9/d/9dbe91a9-9fa0-40e8-ba4c-9f675c161c33/710FF033B33D65BB6E84BC1B034B9718.denson-testimony.pdf')]"
39,8/14/19,10:30 AM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=280B9874-9201-495F-BF96-C54F4414A782,Weathering the Storm: Hurricane Michael's Impact on Northwest Florida's Small Businesses,,SBC,2022-03-22,,"['Michael Myhre', 'Col. Brian Laidlaw', 'Aaron Rich', 'Allan Bense']","['https://www.sbc.senate.gov/public/_cache/files/7/8/7834e9ab-920a-411f-9ba1-5e804b5fddee/8C4454E13CCD6E1415CC5BCF7C59C465.myhre-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/9/c9cea78f-e404-4ddd-9597-f9c6bd9fc41d/F6535556D6B213AD248D012176EDF33E.laidlaw-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/c/1/c10b1242-3759-4684-9f01-f4c55ec6ffb0/D21A84A9C6002BA760114835A5CF6C1F.rich-testimony.pdf', '']","[('Michael Myhre', 'https://www.sbc.senate.gov/public/_cache/files/7/8/7834e9ab-920a-411f-9ba1-5e804b5fddee/8C4454E13CCD6E1415CC5BCF7C59C465.myhre-testimony.pdf'), ('Col. Brian Laidlaw', 'https://www.sbc.senate.gov/public/_cache/files/c/9/c9cea78f-e404-4ddd-9597-f9c6bd9fc41d/F6535556D6B213AD248D012176EDF33E.laidlaw-testimony.pdf'), ('Aaron Rich', 'https://www.sbc.senate.gov/public/_cache/files/c/1/c10b1242-3759-4684-9f01-f4c55ec6ffb0/D21A84A9C6002BA760114835A5CF6C1F.rich-testimony.pdf'), ('Allan Bense', '')]"
40,8/8/19,2:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=E0F4675E-B6DE-46C8-8770-04BA8464A78F,Federal and Local Government Serving Frederick’s Diverse Small Businesses,,SBC,2022-03-22,,"['Stephen Umberger', 'Richard Griffin', 'Kathie Callahan Brady', 'Terry Collins', 'Masai Troutman', 'Emily Dorr']","['https://www.sbc.senate.gov/public/_cache/files/4/3/435a3128-6be1-485a-a5fd-c3b8144a58f4/B2002BFDC2864D01349187B9536B4360.umberger-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/7/97346813-db9c-4331-b34b-de3c6e287b11/300900A1B9FFD5542DB7A44A8BB8076D.griffin-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/6/66ed9102-7a0c-4d10-b341-a31dae2a4388/13EFA70D38656DA45A1FC04A4A69358D.brady-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/a/6ae4732d-fcce-4afa-8e99-7452147e57ed/5407609174320144CB7507FCB56DF097.collins-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/b/3/b3fef3cd-f4c2-4130-b9f1-bd47af3fbba6/A6CE0CBE74BCC5899935385AB89C43E0.troutman-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/9/0/900e5ef5-0161-4fd4-85fc-508718181f6d/869A7AF5A3E152883085C32945924A16.dorr-testimony.pdf']","[('Stephen Umberger', 'https://www.sbc.senate.gov/public/_cache/files/4/3/435a3128-6be1-485a-a5fd-c3b8144a58f4/B2002BFDC2864D01349187B9536B4360.umberger-testimony.pdf'), ('Richard Griffin', 'https://www.sbc.senate.gov/public/_cache/files/9/7/97346813-db9c-4331-b34b-de3c6e287b11/300900A1B9FFD5542DB7A44A8BB8076D.griffin-testimony.pdf'), ('Kathie Callahan Brady', 'https://www.sbc.senate.gov/public/_cache/files/6/6/66ed9102-7a0c-4d10-b341-a31dae2a4388/13EFA70D38656DA45A1FC04A4A69358D.brady-testimony.pdf'), ('Terry Collins', 'https://www.sbc.senate.gov/public/_cache/files/6/a/6ae4732d-fcce-4afa-8e99-7452147e57ed/5407609174320144CB7507FCB56DF097.collins-testimony.pdf'), ('Masai Troutman', 'https://www.sbc.senate.gov/public/_cache/files/b/3/b3fef3cd-f4c2-4130-b9f1-bd47af3fbba6/A6CE0CBE74BCC5899935385AB89C43E0.troutman-testimony.pdf'), ('Emily Dorr', 'https://www.sbc.senate.gov/public/_cache/files/9/0/900e5ef5-0161-4fd4-85fc-508718181f6d/869A7AF5A3E152883085C32945924A16.dorr-testimony.pdf')]"
41,7/24/19,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=6319C29E-D68A-40AB-8968-5C53FF01EB37,The Committee on Small Business and Entrepreneurship will hold a Business Meeting,,SBC,2022-03-22,,[],[],[]
42,7/19/19,12:00 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=AED77D66-E3E2-48AA-8F14-49EC8E69EE4B,Moon Landings to Mars Exploration: The Role of Small Business Innovation in America’s Space Program,,SBC,2022-03-22,,"['Robert Cabana', 'Jenn Gustetic', 'Gordon L. Nelson', 'Andrew Rush']","['https://www.sbc.senate.gov/public/_cache/files/2/4/247bcb99-ce13-4d8e-867f-34984e099e9c/2DFDA9002078CF51D6A22B49376A23BA.cabana-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/5/4/5424a780-1388-46c8-8577-a83e547e3fd9/F0959F2325BB7DFAE80CB7DB4DBF925E.gustetic-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/6/36d4d173-a683-491f-a1d6-2b3fbcf8b93e/C40B15FD2F0BCC0E7FAFB2E8B9CB2F50.nelson-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/6/b/6baad736-a80d-433b-b22e-4a68ceef3c81/F4D9E3E96D776AC71BB208082235C076.rush-testimony.pdf']","[('Robert Cabana', 'https://www.sbc.senate.gov/public/_cache/files/2/4/247bcb99-ce13-4d8e-867f-34984e099e9c/2DFDA9002078CF51D6A22B49376A23BA.cabana-testimony.pdf'), ('Jenn Gustetic', 'https://www.sbc.senate.gov/public/_cache/files/5/4/5424a780-1388-46c8-8577-a83e547e3fd9/F0959F2325BB7DFAE80CB7DB4DBF925E.gustetic-testimony.pdf'), ('Gordon L. Nelson', 'https://www.sbc.senate.gov/public/_cache/files/3/6/36d4d173-a683-491f-a1d6-2b3fbcf8b93e/C40B15FD2F0BCC0E7FAFB2E8B9CB2F50.nelson-testimony.pdf'), ('Andrew Rush', 'https://www.sbc.senate.gov/public/_cache/files/6/b/6baad736-a80d-433b-b22e-4a68ceef3c81/F4D9E3E96D776AC71BB208082235C076.rush-testimony.pdf')]"
43,6/26/19,2:30 PM,https://www.sbc.senate.gov/public/index.cfm/hearings?ID=E2D31671-DA33-4C51-A897-B9EB999B5DC6,Reauthorization of SBA’s Small Business Investment Company Program,,SBC,2022-03-22,https://www.senate.gov/isvp/?type=live&comm=smbiz&filename=smbiz062619&auto_play=false,"['Joseph Shepard', 'Brett Palmer', 'Mark Muro', 'Prof. Banu Ozkazanc-Pan,']","['https://www.sbc.senate.gov/public/_cache/files/9/3/93441391-6ef0-4ee8-a004-23a08bf952d8/7F586E515EC67B02BD306EBCA667FBFD.shepard-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/1/0/107372d8-3df6-4d2c-b552-74d16313fbdc/CD7A36BB844A1EC024144212D5BCEC51.palmer-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/3/a/3ae81a8e-0ba1-4e58-bc29-3bfd63678ab1/CE19797E0FB1DF8E80451F5724E8EA54.muro-testimony.pdf', 'https://www.sbc.senate.gov/public/_cache/files/a/b/ab045168-e00e-4d91-be68-4b6bce43ac1e/2DE1EA7748B644FDE6CA9A95C7541270.ozkazanc-pan-testimony.pdf']","[('Joseph Shepard', 'https://www.sbc.senate.gov/public/_cache/files/9/3/93441391-6ef0-4ee8-a004-23a08bf952d8/7F586E515EC67B02BD306EBCA667FBFD.shepard-testimony.pdf'), ('Brett Palmer', 'https://www.sbc.senate.gov/public/_cache/files/1/0/107372d8-3df6-4d2c-b552-74d16313fbdc/CD7A36BB844A1EC024144212D5BCEC51.palmer-testimony.pdf'), ('Mark Muro', 'https://www.sbc.senate.gov/public/_cache/files/3/a/3ae81a8e-0ba1-4e58-bc29-3bfd63678ab1/CE19797E0FB1DF8E80451F5724E8EA54.muro-testimony.pdf'), ('Prof. Banu Ozkazanc-Pan,', 'https://www.sbc.senate.gov/public/_cache/files/a/b/ab045168-e00e-4d91-be68-4b6bce43ac1e/2DE1EA7748B644FDE6CA9A95C7541270.ozkazanc-pan-testimony.pdf')]"
