Date,Time,URL,Title,Location,Committee,Date Scraped,video_url
07/21/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-07-21,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540377C-4040-F985-52CD-FE73E15BAF05
07/20/11,10:00AM,https://www.judiciary.senate.gov/meetings/time-and-location-change__s598-the-respect-for-marriage-act-assessing-the-impact-of-doma-on-american-families,"TIME AND LOCATION CHANGE -- S.598, The Respect for Marriage Act: Assessing the Impact of DOMA on American Families",Hart 216,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454032B8-4040-F985-52CD-7F836910C2A4
07/19/11,10:30AM,https://www.judiciary.senate.gov/meetings/drug-and-veterans-treatment-courts-seeking-cost-effective-solutions-for-protecting-public-safety-and-reducing-recidivism,Drug and Veterans Treatment Courts: Seeking Cost-Effective Solutions for Protecting Public Safety and Reducing Recidivism,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45402FA2-4040-F985-52CD-789AB3A1F4CE
07/14/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-07-14,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45402EC3-4040-F985-52CD-BB156186BB17
07/13/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-07-13,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45402DFA-4040-F985-52CD-4DB98267CB1B
07/13/11,10:00AM,https://www.judiciary.senate.gov/meetings/the-violence-against-women-act-building-on-seventeen-years-of-accomplishments,The Violence Against Women Act: Building on Seventeen Years of Accomplishments,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45402B2A-4040-F985-52CD-18EC140E3976
06/30/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-financial-fraud-enforcement-task-force,Oversight of the Financial Fraud Enforcement Task Force,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45402AAA-4040-F985-52CD-4624D34CC1B9
06/29/11,10:15AM,https://www.judiciary.senate.gov/meetings/time-change__barriers-to-justice-and-accountability-how-the-supreme-courts-recent-rulings-will-affect-corporate-behavior,TIME CHANGE -- Barriers to Justice and Accountability: How the Supreme Court's Recent Rulings Will Affect Corporate Behavior,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45402782-4040-F985-52CD-9957408C638C
06/28/11,10:00AM,https://www.judiciary.senate.gov/meetings/location-change__the-dream-act,LOCATION CHANGE -- The DREAM Act,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454023EA-4040-F985-52CD-EA1B97674881
06/23/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-06-23,Executive Business Meeting,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454022E5-4040-F985-52CD-8E01E88CC7C0
06/22/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-06-22,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540223D-4040-F985-52CD-BC4767FDD5F0
06/22/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-intellectual-property-law-enforcement-efforts,Oversight of Intellectual Property Law Enforcement Efforts,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45401C90-4040-F985-52CD-04D86FCCE0AA
06/21/11,02:30PM,https://www.judiciary.senate.gov/meetings/cybersecurity-evaluating-the-administrations-proposals,Cybersecurity: Evaluating the Administration's Proposals,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45401BE5-4040-F985-52CD-4EAA49B7F50E
06/20/11,11:00AM,https://www.judiciary.senate.gov/meetings/building-safer-communities-the-importance-of-effective-federal-local-collaboration-in-law-enforcement,Building Safer Communities: the Importance of Effective Federal-Local Collaboration in Law Enforcement,"Carvel State Office Building, 820 N. French Street,, Wilmington, DE ",Judiciary,2021-09-07,
06/16/11,10:00AM,https://www.judiciary.senate.gov/meetings/reconvene-notice_executive-business-meeting,RECONVENE NOTICE--Executive Business Meeting,Dirksen 192,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45401403-4040-F985-52CD-FE8E58ED70BF
06/09/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-06-09,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45401342-4040-F985-52CD-BDA63EB559D8
06/08/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-06-08,Nominations,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45401295-4040-F985-52CD-97D0111D296B
06/08/11,10:00AM,https://www.judiciary.senate.gov/meetings/the-presidents-request-to-extend-the-service-of-director-robert-mueller-of-the-fbi-until-2013,The President's Request to Extend the Service of Director Robert Mueller of the FBI Until 2013,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540104D-4040-F985-52CD-FD1C5551BBFA
06/03/11,01:30PM,https://www.judiciary.senate.gov/meetings/preventing-teen-violence-strategies-for-protecting-teens-from-dating-violence-and-bullying,Preventing Teen Violence: Strategies for Protecting Teens from Dating Violence and Bullying,"William E. Tolman Senior High School, RI ",Judiciary,2021-09-07,
05/26/11,10:00AM,https://www.judiciary.senate.gov/meetings/location-change__executive-business-meeting-2011-05-26,LOCATION CHANGE -- Executive Business Meeting,,Judiciary,2021-09-07,
05/25/11,10:00AM,https://www.judiciary.senate.gov/meetings/holding-criminals-accountable_extending-criminal-jurisdiction-to-government-contractors-and-employees-abroad,Holding Criminals Accountable:  Extending Criminal Jurisdiction to Government Contractors and Employees Abroad,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45400ACE-4040-F985-52CD-5F9C151ECE60
05/24/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-05-24,Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45400A32-4040-F985-52CD-706C8D574E10
05/24/11,09:00AM,https://www.judiciary.senate.gov/meetings/responding-to-the-prescription-drug-epidemic-strategies-for-reducing-abuse-misuse-diversion-and-fraud,"Responding to the Prescription Drug Epidemic: Strategies for Reducing Abuse, Misuse, Diversion, and Fraud",,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454005F1-4040-F985-52CD-1FEFCA404C25
05/19/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-05-19,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45400518-4040-F985-52CD-27A5E9DCFE3E
05/18/11,10:00AM,https://www.judiciary.senate.gov/meetings/improving-efficiency-and-ensuring-justice-in-the-immigration-court-system,Improving Efficiency and Ensuring Justice in the Immigration Court System,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=45400327-4040-F985-52CD-22FD1BE3B26A
05/17/11,10:00AM,https://www.judiciary.senate.gov/meetings/improving-security-and-facilitating-commerce-at-americas-northern-border-and-ports-of-entry,Improving Security and Facilitating Commerce at America's Northern Border and Ports of Entry,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=4540017F-4040-F985-52CD-6C894447053E
05/12/11,09:30AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-05-12,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=454000B6-4040-F985-52CD-63F4C1F5CDB5
05/11/11,10:15AM,https://www.judiciary.senate.gov/meetings/the-atandt/t-mobile-merger-is-humpty-dumpty-being-put-back-together-again,The AT&T/T-Mobile Merger: Is Humpty Dumpty Being Put Back Together Again?,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FFD20-4040-F985-52CD-EA00C32BAC96
05/10/11,10:00AM,https://www.judiciary.senate.gov/meetings/protecting-mobile-privacy-your-smartphones-tablets-cell-phones-and-your-privacy,"Protecting Mobile Privacy: Your Smartphones, Tablets, Cell Phones and Your Privacy",,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF96C-4040-F985-52CD-3B5EEF943893
05/09/11,05:30PM,https://www.judiciary.senate.gov/meetings/continuation__executive-business-meeting,CONTINUATION -- Executive Business Meeting,,Judiciary,2021-09-07,
05/05/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-05-05,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF841-4040-F985-52CD-D6786E1D5516
05/04/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-05-04,Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF7AE-4040-F985-52CD-CF4568A835A9
05/04/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-us-department-of-justice-2011-05-04,Oversight of the U.S. Department of Justice,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF64B-4040-F985-52CD-6E7A70CB85F1
04/14/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-04-14,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF59F-4040-F985-52CD-718F5365B6D5
04/13/11,03:00PM,https://www.judiciary.senate.gov/meetings/judicial-and-executive-nominations-2011-04-13,Judicial and Executive Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF4D4-4040-F985-52CD-BC11E8BA9B20
04/13/11,10:00AM,https://www.judiciary.senate.gov/meetings/fulfilling-our-commitment-to-support-victims-of-crime,Fulfilling Our Commitment to Support Victims of Crime,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FF2A4-4040-F985-52CD-51FBF9DB5237
04/12/11,02:30PM,https://www.judiciary.senate.gov/meetings/cyber-security-responding-to-the-threat-of-cyber-crime-and-terrorism,Cyber Security: Responding to the Threat of Cyber Crime and Terrorism,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FEF63-4040-F985-52CD-634909F77B51
04/12/11,10:00AM,https://www.judiciary.senate.gov/meetings/the-fair-elections-now-act-a-comprehensive-response-to-citizens-united,The Fair Elections Now Act: A Comprehensive Response to Citizens United,Dirksen 226,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FECFB-4040-F985-52CD-36D0C08E6024
04/07/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-04-07,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FEC2B-4040-F985-52CD-B69130D9F9A6
04/06/11,10:00AM,https://www.judiciary.senate.gov/meetings/the-electronic-communications-privacy-act-government-perspectives-on-protecting-privacy-in-the-digital-age,The Electronic Communications Privacy Act: Government Perspectives on Protecting Privacy in the Digital Age,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FEA4E-4040-F985-52CD-5F3B5C544396
03/31/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-03-31,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FE99D-4040-F985-52CD-57C0D0691204
03/30/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-03-30,Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FE904-4040-F985-52CD-37B52C118214
03/30/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-federal-bureau-of-investigation-2011-03-30,Oversight of the Federal Bureau of Investigation,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FE7AD-4040-F985-52CD-5A2071EF5956
03/29/11,10:00AM,https://www.judiciary.senate.gov/meetings/protecting-the-civil-rights-of-american-muslims,Protecting the Civil Rights of American Muslims,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FE4F4-4040-F985-52CD-F299F6EE3008
03/17/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-03-17,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FE369-4040-F985-52CD-61FCED240396
03/16/11,02:30PM,https://www.judiciary.senate.gov/meetings/nominations-2011-03-16,Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FE2A8-4040-F985-52CD-C51A5A007E0D
03/15/11,10:15AM,https://www.judiciary.senate.gov/meetings/the-freedom-of-information-act-ensuring-transparency-and-accountability-in-the-digital-age,The Freedom of Information Act: Ensuring Transparency and Accountability in the Digital Age,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FDFA6-4040-F985-52CD-924AC6F8FBF4
03/10/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-03-10,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FDEE1-4040-F985-52CD-2E41B8A8C7BF
03/09/11,10:00AM,https://www.judiciary.senate.gov/meetings/oversight-of-the-department-of-homeland-security-2011-03-09,Oversight of the Department of Homeland Security,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FDD72-4040-F985-52CD-FC064D887485
03/07/11,10:00AM,https://www.judiciary.senate.gov/meetings/postponement__strategies-to-protect-and-promote-vermont-brands,POSTPONEMENT -- Strategies to Protect and Promote Vermont Brands,,Judiciary,2021-09-07,
03/03/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-03-03,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FDC3C-4040-F985-52CD-8EC298304364
03/02/11,02:45PM,https://www.judiciary.senate.gov/meetings/time-change_judicial-nominations-2011-03-02,TIME CHANGE--Judicial Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FDAD4-4040-F985-52CD-8BB87D869326
03/02/11,10:00AM,https://www.judiciary.senate.gov/meetings/helping-law-enforcement-find-missing-children,Helping Law Enforcement Find Missing Children,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FD7FC-4040-F985-52CD-7F597B1AD7E2
02/25/11,10:15AM,https://www.judiciary.senate.gov/meetings/updated-notice_-the-southwest/airtran-merger-and-its-impact-on-m-7-businesses-consumers-and-the-local-economy,"UPDATED NOTICE-- The Southwest/AirTran Merger and its Impact on M-7 Businesses, Consumers and the Local Economy",,Judiciary,2021-09-07,
02/17/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-02-17,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FD24A-4040-F985-52CD-BFE0CEA189AB
02/16/11,03:00PM,https://www.judiciary.senate.gov/meetings/nominations-2011-02-16,Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FD188-4040-F985-52CD-16F85484F573
02/16/11,10:00AM,https://www.judiciary.senate.gov/meetings/targeting-websites-dedicated-to-stealing-american-intellectual-property,Targeting Websites Dedicated To Stealing American Intellectual Property,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FCE98-4040-F985-52CD-0751C9920DFA
02/03/11,10:00AM,https://www.judiciary.senate.gov/meetings/executive-business-meeting-2011-02-03,Executive Business Meeting,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FCDB8-4040-F985-52CD-C67CCAF632B6
02/02/11,02:00PM,https://www.judiciary.senate.gov/meetings/nominations-2011-02-02,Nominations,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FCD01-4040-F985-52CD-F800D16048B8
02/02/11,10:00AM,https://www.judiciary.senate.gov/meetings/location-change__the-constitutionality-of-the-affordable-care-act,LOCATION CHANGE -- The Constitutionality of the Affordable Care Act,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FCA58-4040-F985-52CD-3DED3D34224D
02/01/11,10:00AM,https://www.judiciary.senate.gov/meetings/foreclosure-mediation-programs-can-bankruptcy-courts-limit-homeowner-and-investor-losses,Foreclosure Mediation Programs: Can Bankruptcy Courts Limit Homeowner and Investor Losses?,,Judiciary,2021-09-07,https://www.judiciary.senate.gov/hearings/watch?hearingid=453FC7AD-4040-F985-52CD-B9237439F78F
